event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
1730654,true,2009-07-13 03:31:20.000,-99.80307,29.21441,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421941.6535501155,3232007.7970458963,"14N"
1730655,true,2009-07-13 03:34:28.000,-99.80218,29.21206,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422026.3851144966,3231746.8239054107,"14N"
1730656,true,2009-07-13 03:36:39.000,-99.80638,29.21526,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421620.55760526407,3232104.1834337073,"14N"
1730657,true,2009-07-13 03:40:25.000,-99.80451,29.2125,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421800.23039511807,3231797.126148958,"14N"
1730658,true,2009-07-13 03:45:01.000,-99.8049,29.21591,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421764.91119560157,3232175.2165388395,"14N"
1730659,true,2009-07-13 03:47:42.000,-99.80788,29.21522,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421474.72329998214,3232100.7539853607,"14N"
1730660,true,2009-07-13 03:51:25.000,-99.80086,29.20487,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422149.26205923664,3230949.2916045673,"14N"
1730661,true,2009-07-13 04:02:49.000,-99.79761,29.20626,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422466.2480710385,3231101.1537601836,"14N"
1730662,true,2009-07-13 04:04:48.000,-99.79724,29.21229,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422506.7531692671,3231769.036786846,"14N"
1730663,true,2009-07-13 04:07:20.000,-99.80278,29.20792,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421964.92509713373,3231288.507953758,"14N"
1730664,true,2009-07-13 04:09:54.000,-99.7997,29.20644,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422263.2130796014,3231122.4798508384,"14N"
1730665,true,2009-07-13 04:12:13.000,-99.80048,29.2077,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422188.34050797194,3231262.605252295,"14N"
1730666,true,2009-07-13 04:14:43.000,-99.80195,29.20812,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422045.7602684843,3231310.1166728637,"14N"
1730667,true,2009-07-13 04:17:31.000,-99.8058,29.20466,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421668.8736415977,3230929.309037849,"14N"
1730668,true,2009-07-13 04:23:48.000,-99.80365,29.21328,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421884.41845298745,3231882.9780860967,"14N"
1730669,true,2009-07-13 04:28:50.000,-99.80162,29.20464,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422075.2067533942,3230924.3116361047,"14N"
1730670,true,2009-07-13 04:32:10.000,-99.80478,29.20763,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421770.28600009036,3231257.7067888677,"14N"
1730671,true,2009-07-13 04:38:40.000,-99.80243,29.20609,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421997.562603067,3231085.510294103,"14N"
1730672,true,2009-07-13 04:39:57.000,-99.79844,29.20418,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422383.9958305549,3230871.237117507,"14N"
1730673,true,2009-07-13 04:43:58.000,-99.8005,29.21329,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422190.6196799943,3231881.993945525,"14N"
1730674,true,2009-07-13 05:17:49.000,-99.79931,29.20363,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422299.00578298164,3230810.8722601,"14N"
1730363,true,2009-07-10 01:03:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730364,true,2009-07-10 01:05:51.000,-99.67691,29.43108,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434343.6329989078,3255937.7053047456,"14N"
1730365,true,2009-07-10 01:08:59.000,-99.69588,29.43304,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432504.9020746943,3256165.7109409696,"14N"
1730366,true,2009-07-10 01:11:12.000,-99.68151,29.44573,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433906.93870531704,3257563.5651345225,"14N"
1730367,true,2009-07-10 01:12:43.000,-99.68273,29.44433,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433787.7110812221,3257409.1335806176,"14N"
1730368,true,2009-07-10 01:14:31.000,-99.68216,29.45656,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433850.9249710037,3258763.930364195,"14N"
1730369,true,2009-07-10 01:16:03.000,-99.69088,29.45513,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433004.38554787525,3258610.464614622,"14N"
1730370,true,2009-07-10 01:18:16.000,-99.68557,29.45371,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433518.3908188208,3258450.082537003,"14N"
1730371,true,2009-07-10 01:18:33.000,-99.6793,29.45633,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434128.11743663537,3258736.825184348,"14N"
1730372,true,2009-07-10 01:20:08.000,-99.68999,29.46296,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433095.83088808577,3259477.542361927,"14N"
1730373,true,2009-07-10 01:20:55.000,-99.68014,29.45838,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434047.98652548355,3258964.4467179403,"14N"
1730374,true,2009-07-10 01:21:39.000,-99.68221,29.47286,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433856.6547964449,3260570.0511982986,"14N"
1730375,true,2009-07-10 01:22:16.000,-99.69227,29.46614,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432876.8416513932,3259831.208738104,"14N"
1730376,true,2009-07-10 01:23:35.000,-99.69665,29.46852,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432453.7192446446,3260097.4532014895,"14N"
1730377,true,2009-07-10 01:24:41.000,-99.70165,29.45988,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431963.1462305939,3259143.021847476,"14N"
1730378,true,2009-07-10 01:25:22.000,-99.70221,29.47336,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431917.84868941753,3260636.9801182915,"14N"
1730379,true,2009-07-10 01:25:45.000,-99.70069,29.48121,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432070.4573684066,3261505.900988589,"14N"
1730380,true,2009-07-10 01:27:36.000,-99.69777,29.47992,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432352.6921388225,3261361.263930112,"14N"
1730381,true,2009-07-10 01:29:36.000,-99.69447,29.48323,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432674.8161273572,3261726.110981732,"14N"
1730382,true,2009-07-10 01:30:48.000,-99.69809,29.49951,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432334.6877180812,3263532.096754567,"14N"
1730383,true,2009-07-10 01:32:09.000,-99.688,29.49607,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433310.47425008763,3263145.105863006,"14N"
1730384,true,2009-07-10 01:33:22.000,-99.69444,29.49544,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432685.7968873109,3263079.0076563214,"14N"
1730385,true,2009-07-10 01:35:13.000,-99.69296,29.51063,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432839.286819933,3264761.2648100783,"14N"
1730386,true,2009-07-10 01:37:11.000,-99.69988,29.51016,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432168.2795257224,3264713.2026792583,"14N"
1730387,true,2009-07-10 01:37:52.000,-99.69218,29.51792,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432919.6928699352,3265568.576927427,"14N"
1730388,true,2009-07-10 01:39:44.000,-99.7001,29.52917,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432159.63914789533,3266819.721446409,"14N"
1730389,true,2009-07-10 01:40:45.000,-99.69448,29.54051,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432711.7445796358,3268072.9779162155,"14N"
1730390,true,2009-07-10 01:43:23.000,-99.70432,29.54997,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431764.67528330226,3269126.929821294,"14N"
1730391,true,2009-07-10 01:45:25.000,-99.70792,29.56339,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431424.9574631202,3270616.0534907402,"14N"
1730392,true,2009-07-10 01:47:44.000,-99.69685,29.57387,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432504.28738976864,3271770.8045830037,"14N"
1730393,true,2009-07-10 01:51:12.000,-99.71173,29.58028,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431067.3530108069,3272489.811734366,"14N"
1730394,true,2009-07-10 01:52:25.000,-99.69849,29.58639,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432353.78470926115,3273159.041782823,"14N"
1730395,true,2009-07-10 01:54:16.000,-99.68901,29.57771,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433266.2011710409,3272191.763334225,"14N"
1730396,true,2009-07-10 01:55:34.000,-99.6787,29.59248,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434274.36835834326,3273822.472057667,"14N"
1730397,true,2009-07-10 01:57:38.000,-99.68654,29.60293,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433521.9734706807,3274984.856286328,"14N"
1730398,true,2009-07-10 02:00:24.000,-99.6877,29.59952,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433407.40698904986,3274607.674902677,"14N"
1730399,true,2009-07-10 02:02:49.000,-99.68875,29.59584,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433303.30788395513,3274200.5140161817,"14N"
1730400,true,2009-07-10 02:04:16.000,-99.67902,29.60154,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434249.25497653894,3274826.5499094157,"14N"
1730401,true,2009-07-10 02:06:37.000,-99.68582,29.60813,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433595.1005644427,3275560.632801271,"14N"
1730402,true,2009-07-10 02:08:22.000,-99.68297,29.5969,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433863.7327325748,3274314.6584376562,"14N"
1730403,true,2009-07-10 02:09:54.000,-99.6959,29.59825,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432612.5056864383,3274471.687682315,"14N"
1730404,true,2009-07-10 02:11:38.000,-99.68505,29.60705,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433668.9511307513,3275440.5220545544,"14N"
1730405,true,2009-07-10 02:13:38.000,-99.6831,29.59835,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433852.0898501827,3274475.4004135407,"14N"
1730406,true,2009-07-10 02:19:17.000,-99.67682,29.60402,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434463.89371072093,3275100.102206006,"14N"
1730407,true,2009-07-10 02:22:57.000,-99.6823,29.6048,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433933.76392534625,3275189.639745569,"14N"
1730408,true,2009-07-10 02:24:31.000,-99.68693,29.6049,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433485.5015395619,3275203.3668555305,"14N"
1730409,true,2009-07-10 02:26:46.000,-99.68899,29.60404,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433285.46346948104,3275109.257314346,"14N"
1730410,true,2009-07-10 02:28:25.000,-99.68095,29.6067,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434065.7220530024,3275399.4019359914,"14N"
1730411,true,2009-07-10 02:30:22.000,-99.6853,29.60521,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433643.53908727976,3275236.782812716,"14N"
1730412,true,2009-07-10 02:32:38.000,-99.69061,29.60567,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433129.6713421464,3275290.803486787,"14N"
1730413,true,2009-07-10 02:33:38.000,-99.67956,29.60187,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434197.17876681534,3274863.4219514364,"14N"
1730414,true,2009-07-10 02:34:39.000,-99.67086,29.59616,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",435035.9736733535,3274225.819355848,"14N"
1730415,true,2009-07-10 02:36:20.000,-99.66823,29.60415,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",435295.7612318947,3275109.683578571,"14N"
1730416,true,2009-07-10 02:40:07.000,-99.68334,29.59568,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433827.1061264991,3274179.6868654913,"14N"
1730417,true,2009-07-10 02:41:21.000,-99.6848,29.58448,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433678.3953960783,3272939.50111962,"14N"
1730418,true,2009-07-10 02:42:33.000,-99.67764,29.57739,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434367.2578927206,3272149.8224429227,"14N"
1730419,true,2009-07-10 02:43:39.000,-99.6793,29.57172,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434202.7983724162,3271522.497970627,"14N"
1730420,true,2009-07-10 02:44:32.000,-99.67899,29.56327,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434227.350355868,3270586.021164729,"14N"
1730421,true,2009-07-10 02:45:33.000,-99.67864,29.5684,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434264.57735887426,3271154.25178586,"14N"
1730422,true,2009-07-10 02:47:45.000,-99.68017,29.55526,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434107.84489088133,3269699.14409322,"14N"
1730423,true,2009-07-10 02:51:18.000,-99.68255,29.55257,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433875.52288499015,3269402.432043621,"14N"
1730424,true,2009-07-10 02:52:41.000,-99.68384,29.56086,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433755.95477834897,3270321.738460235,"14N"
1730425,true,2009-07-10 02:55:56.000,-99.67943,29.55707,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434180.708070543,3269899.280997124,"14N"
1730426,true,2009-07-10 02:58:06.000,-99.68298,29.56075,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433839.1939219749,3270309.059662847,"14N"
1730427,true,2009-07-10 03:04:05.000,-99.69393,29.56113,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432778.6838635502,3270357.453989884,"14N"
1730428,true,2009-07-10 03:05:01.000,-99.68918,29.56458,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433241.0988105965,3270736.9907712354,"14N"
1730429,true,2009-07-10 03:06:08.000,-99.69568,29.56252,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432610.07893673016,3270512.487189293,"14N"
1730430,true,2009-07-10 03:08:12.000,-99.68944,29.56234,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433214.4390883348,3270488.9372458877,"14N"
1730431,true,2009-07-10 03:09:23.000,-99.68485,29.56051,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433657.8842822412,3270283.5333393975,"14N"
1730432,true,2009-07-10 03:12:54.000,-99.69731,29.54672,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432441.66802502004,3268762.717185315,"14N"
1730433,true,2009-07-10 03:14:22.000,-99.69694,29.56067,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432486.79047883156,3270308.22984935,"14N"
1730434,true,2009-07-10 03:17:21.000,-99.70073,29.5513,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432113.3765209259,3269272.196916063,"14N"
1730435,true,2009-07-10 03:19:04.000,-99.69786,29.55053,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432390.9162927257,3269185.2033715923,"14N"
1730436,true,2009-07-10 03:20:56.000,-99.70094,29.5518,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432093.3655265964,3269327.7220968218,"14N"
1730437,true,2009-07-10 03:21:42.000,-99.69587,29.54646,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432581.01229567383,3268733.071454098,"14N"
1730438,true,2009-07-10 03:24:58.000,-99.70022,29.54887,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432161.16356168216,3269002.6432168055,"14N"
1730439,true,2009-07-10 03:28:23.000,-99.69557,29.55461,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432615.4855554828,3269635.9564317497,"14N"
1730440,true,2009-07-10 03:31:59.000,-99.69346,29.54918,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432816.3087291212,3269033.064187124,"14N"
1730441,true,2009-07-10 03:34:06.000,-99.70097,29.54831,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432088.1256568985,3268941.03071921,"14N"
1730442,true,2009-07-10 03:37:05.000,-99.69003,29.5496,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433148.89824850444,3269077.6234200923,"14N"
1730443,true,2009-07-10 03:39:04.000,-99.69855,29.54945,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432323.3473846596,3269065.935955367,"14N"
1730444,true,2009-07-10 03:41:34.000,-99.69302,29.5495,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432859.1493416473,3269068.267321901,"14N"
1730445,true,2009-07-10 03:44:00.000,-99.69259,29.54846,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432900.12245090125,3268952.7819597507,"14N"
1730446,true,2009-07-10 03:46:07.000,-99.69424,29.55015,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432741.38127598376,3269140.9961488326,"14N"
1730447,true,2009-07-10 03:49:49.000,-99.69926,29.54826,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432253.766008432,3268934.492072406,"14N"
1730448,true,2009-07-10 03:53:09.000,-99.69587,29.54062,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432577.1368678403,3268085.972136842,"14N"
1730449,true,2009-07-10 03:58:13.000,-99.69756,29.54298,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432414.9583562337,3268348.452935804,"14N"
1730450,true,2009-07-10 04:02:02.000,-99.70137,29.53774,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432042.30197568703,3267770.058554286,"14N"
1730451,true,2009-07-10 04:04:43.000,-99.69756,29.53753,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432411.3333162336,3267744.567625048,"14N"
1730452,true,2009-07-10 04:07:47.000,-99.70412,29.53005,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431770.6778049221,3266919.5823276015,"14N"
1730453,true,2009-07-10 04:09:29.000,-99.70617,29.52566,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431569.0724281916,3266434.3554308517,"14N"
1730454,true,2009-07-10 04:13:13.000,-99.70264,29.51952,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431907.0421164341,3265751.9436303577,"14N"
1730455,true,2009-07-10 04:15:42.000,-99.70024,29.51788,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432138.53822423116,3265568.821462975,"14N"
1730456,true,2009-07-10 04:19:19.000,-99.69888,29.51523,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432268.5768781983,3265274.3972264053,"14N"
1730457,true,2009-07-10 04:22:45.000,-99.7038,29.49996,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431781.5091566028,3263585.2929782094,"14N"
1730458,true,2009-07-10 04:25:33.000,-99.70212,29.50099,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431945.04250817315,3263698.4372668676,"14N"
1730459,true,2009-07-10 04:29:46.000,-99.69464,29.49672,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432667.2564415446,3263220.9523404194,"14N"
1730460,true,2009-07-10 04:32:19.000,-99.69583,29.49521,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432550.9040897386,3263054.327666031,"14N"
